city,population_density,date,year,month,day,dayofweek,quarter,is_weekend,aqi,pm2_5,pm10,no2,o3,temperature,humidity,hospital_capacity,pollution_mean,pollution_max,pm_ratio,hospital_admissions
Tokyo,Urban,2020-06-29,2020,6,29,0,2,0,492,33.4,46.5,20.1,46.9,-3.8,36,1027,127.78,492.0,0.7182795698924731,10
Tokyo,Urban,2020-06-30,2020,6,30,1,2,0,73,24.9,56.2,18.8,37.5,37.3,54,453,42.080000000000005,73.0,0.44306049822064053,8
Beijing,Rural,2020-07-01,2020,7,1,2,3,0,279,35.7,61.4,40.7,32.3,23.8,77,1823,89.82,279.0,0.5814332247557004,5
Beijing,Urban,2020-07-02,2020,7,2,3,3,0,31,40.1,72.5,28.9,40.8,21.6,27,1034,42.660000000000004,72.5,0.5531034482758621,6
Los Angeles,Rural,2020-07-03,2020,7,3,4,3,0,357,67.3,41.1,27.5,43.9,12.9,49,1179,107.36000000000001,357.0,1.6374695863746958,10
Mexico City,Suburban,2020-07-04,2020,7,4,5,3,1,243,7.9,34.1,29.6,33.6,7.4,67,660,69.64000000000001,243.0,0.2316715542521994,4
Beijing,Urban,2020-07-05,2020,7,5,6,3,1,121,32.9,47.9,29.4,39.5,8.4,55,852,54.14000000000001,121.0,0.6868475991649269,9
Delhi,Urban,2020-07-06,2020,7,6,0,3,0,33,46.3,19.2,27.3,19.7,39.3,28,251,29.1,46.3,2.4114583333333335,10
Los Angeles,Suburban,2020-07-07,2020,7,7,1,3,0,56,15.6,71.2,23.4,18.2,39.3,70,506,36.88,71.2,0.2191011235955056,4
Delhi,Suburban,2020-07-08,2020,7,8,2,3,0,490,52.6,53.2,33.3,38.8,16.0,31,1725,133.57999999999998,490.0,0.9887218045112782,8
Tokyo,Urban,2020-07-09,2020,7,9,3,3,0,426,54.3,54.2,15.3,35.8,28.6,56,272,117.11999999999998,426.0,1.0018450184501844,12
Delhi,Urban,2020-07-10,2020,7,10,4,3,0,252,47.9,19.7,25.6,54.4,13.3,73,1214,79.91999999999999,252.0,2.431472081218274,10
Delhi,Urban,2020-07-11,2020,7,11,5,3,1,471,29.0,26.5,53.0,39.4,6.2,70,1135,123.78,471.0,1.0943396226415094,13
London,Urban,2020-07-12,2020,7,12,6,3,1,80,48.4,33.3,47.5,43.9,11.1,30,938,50.62,80.0,1.4534534534534536,7
Delhi,Suburban,2020-07-13,2020,7,13,0,3,0,34,33.0,84.3,21.8,35.4,-3.5,29,836,41.7,84.3,0.3914590747330961,13
Delhi,Urban,2020-07-14,2020,7,14,1,3,0,116,29.4,58.3,35.1,34.6,31.3,32,256,54.67999999999999,116.0,0.5042881646655232,11
Mexico City,Urban,2020-07-15,2020,7,15,2,3,0,220,47.3,63.2,24.3,63.0,23.2,36,1746,83.56,220.0,0.7484177215189872,7
London,Rural,2020-07-16,2020,7,16,3,3,0,113,27.8,36.8,33.6,38.4,1.0,80,1515,49.92,113.0,0.7554347826086957,10
Delhi,Urban,2020-07-17,2020,7,17,4,3,0,479,49.2,67.1,46.4,53.8,25.6,84,1208,139.1,479.0,0.7332339791356186,9
Beijing,Suburban,2020-07-18,2020,7,18,5,3,1,256,49.0,45.6,28.7,59.2,37.9,50,979,87.7,256.0,1.0745614035087718,10
Los Angeles,Urban,2020-07-19,2020,7,19,6,3,1,118,51.8,48.3,20.8,38.0,-1.1,78,1995,55.38000000000001,118.0,1.0724637681159421,9
Cairo,Urban,2020-07-20,2020,7,20,0,3,0,220,24.1,57.6,27.3,53.9,28.9,50,1180,76.58,220.0,0.4184027777777778,3
Beijing,Suburban,2020-07-21,2020,7,21,1,3,0,494,44.1,73.8,34.3,34.8,34.4,82,1037,136.2,494.0,0.5975609756097562,10
Delhi,Suburban,2020-07-22,2020,7,22,2,3,0,313,30.9,60.7,24.8,63.0,16.9,46,104,98.47999999999999,313.0,0.5090609555189456,5
Delhi,Suburban,2020-07-23,2020,7,23,3,3,0,50,67.0,87.3,35.0,45.9,13.8,63,1532,57.04,87.3,0.7674684994272624,9
Delhi,Urban,2020-07-24,2020,7,24,4,3,0,200,15.5,84.5,19.5,39.6,11.0,77,1795,71.82000000000001,200.0,0.1834319526627219,10
Delhi,Urban,2020-07-25,2020,7,25,5,3,1,450,37.4,73.6,23.6,39.3,24.6,65,1980,124.78,450.0,0.5081521739130435,4
Mexico City,Rural,2020-07-26,2020,7,26,6,3,1,337,34.0,53.7,30.6,56.8,26.7,49,1521,102.42,337.0,0.633147113594041,6
Delhi,Urban,2020-07-27,2020,7,27,0,3,0,311,35.7,79.0,31.5,34.2,36.3,27,322,98.28,311.0,0.4518987341772152,12
Beijing,Suburban,2020-07-28,2020,7,28,1,3,0,188,16.0,30.9,25.6,55.0,9.0,31,510,63.1,188.0,0.5177993527508091,9
Mexico City,Urban,2020-07-29,2020,7,29,2,3,0,456,23.9,13.4,37.9,41.5,33.7,48,1886,114.53999999999999,456.0,1.7835820895522387,6
Mexico City,Urban,2020-07-30,2020,7,30,3,3,0,153,14.4,60.7,15.5,17.4,20.3,26,1451,52.2,153.0,0.2372322899505766,6
Delhi,Urban,2020-07-31,2020,7,31,4,3,0,95,13.8,73.3,37.4,16.3,5.7,50,488,47.160000000000004,95.0,0.1882673942701228,5
London,Suburban,2020-08-01,2020,8,1,5,3,1,20,30.1,28.0,29.9,35.6,0.2,93,1086,28.72,35.6,1.075,8
Los Angeles,Suburban,2020-08-02,2020,8,2,6,3,1,375,70.1,30.0,26.0,28.1,0.7,42,852,105.84,375.0,2.3366666666666664,14
Los Angeles,Rural,2020-08-03,2020,8,3,0,3,0,397,48.3,63.2,22.3,24.1,23.0,60,1560,110.97999999999999,397.0,0.7642405063291139,12
Delhi,Urban,2020-08-04,2020,8,4,1,3,0,19,25.4,53.8,23.2,41.8,17.1,36,1618,32.64,53.8,0.4721189591078067,9
Delhi,Urban,2020-08-05,2020,8,5,2,3,0,251,32.9,52.2,33.5,38.6,6.1,54,134,81.64,251.0,0.6302681992337165,8
Tokyo,Urban,2020-08-06,2020,8,6,3,3,0,121,17.8,59.8,31.9,54.4,-0.5,57,1640,56.980000000000004,121.0,0.2976588628762542,4
Beijing,Urban,2020-08-07,2020,8,7,4,3,0,99,4.6,74.0,22.7,39.2,40.0,51,862,47.9,99.0,0.06216216216216216,6
Beijing,Suburban,2020-08-08,2020,8,8,5,3,1,449,35.8,39.6,38.7,43.0,-0.0,29,206,121.22,449.0,0.904040404040404,3
Beijing,Urban,2020-08-09,2020,8,9,6,3,1,229,31.9,44.6,23.8,36.2,23.1,44,1881,73.1,229.0,0.7152466367713004,2
Mexico City,Urban,2020-08-10,2020,8,10,0,3,0,336,32.4,54.4,11.5,30.1,30.2,68,1592,92.88,336.0,0.5955882352941176,5
Cairo,Suburban,2020-08-11,2020,8,11,1,3,0,164,28.6,37.8,16.0,46.4,10.7,74,573,58.55999999999999,164.0,0.7566137566137567,13
Delhi,Urban,2020-08-12,2020,8,12,2,3,0,339,27.8,25.7,43.3,58.2,3.1,79,132,98.8,339.0,1.0817120622568095,7
Tokyo,Urban,2020-08-13,2020,8,13,3,3,0,107,42.6,57.0,37.9,43.5,-0.5,57,641,57.6,107.0,0.7473684210526316,7
Delhi,Urban,2020-08-14,2020,8,14,4,3,0,214,18.6,10.0,22.0,44.5,-1.9,64,182,61.82000000000001,214.0,1.86,6
Mexico City,Rural,2020-08-15,2020,8,15,5,3,1,332,36.4,43.3,4.7,42.2,26.3,28,1139,91.72,332.0,0.8406466512702079,18
Mexico City,Urban,2020-08-16,2020,8,16,6,3,1,94,9.1,43.3,42.5,35.0,20.1,57,1831,44.779999999999994,94.0,0.21016166281755197,7
Delhi,Urban,2020-08-17,2020,8,17,0,3,0,232,63.7,46.4,45.2,46.6,13.3,34,1094,86.78,232.0,1.372844827586207,12
Delhi,Urban,2020-08-18,2020,8,18,1,3,0,262,46.5,17.9,30.2,30.2,27.1,25,1720,77.35999999999999,262.0,2.597765363128492,13
Beijing,Urban,2020-08-19,2020,8,19,2,3,0,215,25.3,41.5,31.1,36.9,-3.8,77,972,69.96000000000001,215.0,0.6096385542168675,4
Cairo,Urban,2020-08-20,2020,8,20,3,3,0,129,29.9,46.9,31.0,31.0,-3.6,69,1842,53.56,129.0,0.6375266524520256,8
Mexico City,Urban,2020-08-21,2020,8,21,4,3,0,234,47.0,52.7,25.3,42.6,23.6,52,1679,80.32000000000001,234.0,0.8918406072106262,7
Tokyo,Suburban,2020-08-22,2020,8,22,5,3,1,126,49.1,49.2,4.4,29.6,21.7,45,1363,51.660000000000004,126.0,0.9979674796747967,6
London,Urban,2020-08-23,2020,8,23,6,3,1,326,26.9,53.3,34.7,42.8,30.8,34,1852,96.74,326.0,0.5046904315196998,4
Beijing,Urban,2020-08-24,2020,8,24,0,3,0,147,26.8,34.4,31.2,38.0,27.6,87,166,55.48,147.0,0.7790697674418605,7
Los Angeles,Urban,2020-08-25,2020,8,25,1,3,0,399,26.0,32.6,38.9,23.3,-4.3,86,570,103.96,399.0,0.7975460122699386,3
Delhi,Urban,2020-08-26,2020,8,26,2,3,0,152,46.0,30.2,35.1,60.7,-2.1,24,1858,64.8,152.0,1.5231788079470199,11
Delhi,Suburban,2020-08-27,2020,8,27,3,3,0,231,30.9,51.8,46.9,25.6,9.3,35,285,77.24,231.0,0.5965250965250966,14
London,Urban,2020-08-28,2020,8,28,4,3,0,251,43.1,75.3,20.1,29.6,35.5,39,367,83.82000000000002,251.0,0.5723771580345286,6
Los Angeles,Rural,2020-08-29,2020,8,29,5,3,1,271,40.9,5.7,14.4,45.3,34.0,78,1112,75.46,271.0,7.175438596491228,2
Delhi,Rural,2020-08-30,2020,8,30,6,3,1,76,28.8,74.7,45.3,45.7,27.0,34,378,54.1,76.0,0.3855421686746988,7
Beijing,Urban,2020-08-31,2020,8,31,0,3,0,322,15.3,80.1,13.7,27.2,37.0,78,1688,91.66,322.0,0.1910112359550562,6
Mexico City,Suburban,2020-09-01,2020,9,1,1,3,0,262,50.9,7.5,20.4,56.8,9.4,22,1982,79.52,262.0,6.786666666666666,9
London,Suburban,2020-09-02,2020,9,2,2,3,0,87,37.1,72.6,47.1,15.4,9.9,72,330,51.839999999999996,87.0,0.5110192837465566,14
Mexico City,Suburban,2020-09-03,2020,9,3,3,3,0,316,38.0,59.1,22.8,24.5,14.8,26,1889,92.08000000000001,316.0,0.6429780033840947,10
Beijing,Urban,2020-09-04,2020,9,4,4,3,0,385,34.8,57.2,50.2,48.0,6.1,26,710,115.04,385.0,0.6083916083916083,10
Beijing,Suburban,2020-09-05,2020,9,5,5,3,1,244,16.4,60.3,39.1,40.1,34.8,65,1537,79.98,244.0,0.27197346600331673,5
Beijing,Urban,2020-09-06,2020,9,6,6,3,1,16,29.0,18.5,37.2,16.5,16.7,25,538,23.44,37.2,1.5675675675675675,6
Mexico City,Urban,2020-09-07,2020,9,7,0,3,0,339,39.1,45.0,30.8,37.4,29.6,81,1947,98.26,339.0,0.8688888888888889,9
London,Urban,2020-09-08,2020,9,8,1,3,0,118,27.1,25.1,12.1,44.7,38.1,29,1907,45.4,118.0,1.0796812749003983,5
Beijing,Urban,2020-09-09,2020,9,9,2,3,0,307,40.6,53.5,25.2,44.9,24.1,21,1370,94.24,307.0,0.7588785046728972,7
Delhi,Urban,2020-09-10,2020,9,10,3,3,0,492,33.1,8.3,34.3,38.4,35.7,86,305,121.21999999999998,492.0,3.9879518072289155,6
Delhi,Urban,2020-09-11,2020,9,11,4,3,0,162,14.4,59.7,44.3,20.9,0.0,87,112,60.260000000000005,162.0,0.24120603015075376,7
Los Angeles,Suburban,2020-09-12,2020,9,12,5,3,1,312,7.4,60.5,28.1,46.7,37.5,76,587,90.94,312.0,0.12231404958677687,8
London,Suburban,2020-09-13,2020,9,13,6,3,1,426,41.1,58.2,28.7,4.2,22.3,83,801,111.64000000000003,426.0,0.7061855670103093,10
Delhi,Urban,2020-09-14,2020,9,14,0,3,0,210,23.1,14.4,37.7,42.2,11.2,42,1626,65.47999999999999,210.0,1.6041666666666667,8
Delhi,Suburban,2020-09-15,2020,9,15,1,3,0,204,30.6,48.9,31.6,35.3,38.9,40,1317,70.08000000000001,204.0,0.6257668711656442,8
Mexico City,Urban,2020-09-16,2020,9,16,2,3,0,368,22.5,34.8,36.5,49.1,13.2,67,575,102.18,368.0,0.646551724137931,10
Delhi,Suburban,2020-09-17,2020,9,17,3,3,0,491,50.5,48.1,32.9,58.4,6.5,79,1354,136.18,491.0,1.04989604989605,6
London,Urban,2020-09-18,2020,9,18,4,3,0,195,14.7,19.8,52.4,56.6,16.9,50,694,67.7,195.0,0.7424242424242423,1
Beijing,Urban,2020-09-19,2020,9,19,5,3,1,257,48.7,55.8,1.4,36.8,21.0,56,1674,79.94,257.0,0.8727598566308244,11
Delhi,Urban,2020-09-20,2020,9,20,6,3,1,180,13.9,12.2,31.4,27.6,35.9,46,1703,53.02,180.0,1.139344262295082,2
Tokyo,Suburban,2020-09-21,2020,9,21,0,3,0,105,43.6,77.1,20.1,50.9,24.6,94,1700,59.339999999999996,105.0,0.5654993514915695,11
Delhi,Urban,2020-09-22,2020,9,22,1,3,0,375,32.6,46.5,26.3,31.1,9.6,21,1865,102.30000000000001,375.0,0.7010752688172043,2
Delhi,Urban,2020-09-23,2020,9,23,2,3,0,11,36.3,55.7,38.8,14.5,13.1,46,1096,31.26,55.7,0.6517055655296229,9
Delhi,Suburban,2020-09-24,2020,9,24,3,3,0,233,39.3,65.0,37.3,31.4,6.5,69,1106,81.2,233.0,0.6046153846153846,2
Delhi,Suburban,2020-09-25,2020,9,25,4,3,0,354,32.4,52.6,17.5,32.8,23.4,75,1997,97.86,354.0,0.6159695817490494,10
Delhi,Urban,2020-09-26,2020,9,26,5,3,1,235,45.2,73.7,31.5,45.7,8.3,71,1136,86.22,235.0,0.6132971506105834,10
Delhi,Suburban,2020-09-27,2020,9,27,6,3,1,51,28.6,54.7,25.9,35.0,6.6,37,1019,39.040000000000006,54.7,0.5228519195612431,9
Delhi,Suburban,2020-09-28,2020,9,28,0,3,0,55,16.9,81.9,39.2,39.6,-2.0,47,612,46.519999999999996,81.9,0.2063492063492063,10
Delhi,Suburban,2020-09-29,2020,9,29,1,3,0,179,27.9,43.2,52.7,16.8,26.7,52,1172,63.92,179.0,0.6458333333333333,5
Mexico City,Urban,2020-09-30,2020,9,30,2,3,0,412,28.6,29.8,38.9,25.7,25.2,34,415,107.0,412.0,0.9597315436241611,8
Mexico City,Suburban,2020-10-01,2020,10,1,3,4,0,139,38.4,56.7,20.4,37.1,-2.3,70,1123,58.32000000000001,139.0,0.6772486772486772,0
Beijing,Suburban,2020-10-02,2020,10,2,4,4,0,173,17.9,65.4,30.9,33.5,0.8,24,334,64.14,173.0,0.2737003058103975,12
Beijing,Suburban,2020-10-03,2020,10,3,5,4,1,444,48.9,32.2,18.8,24.2,11.3,26,1743,113.62,444.0,1.5186335403726707,10
Beijing,Rural,2020-10-04,2020,10,4,6,4,1,282,54.8,29.7,14.8,56.7,19.7,75,947,87.6,282.0,1.8451178451178452,9
London,Urban,2020-10-05,2020,10,5,0,4,0,459,30.6,10.1,40.4,37.3,19.9,28,245,115.47999999999999,459.0,3.0297029702970297,7
London,Urban,2020-10-06,2020,10,6,1,4,0,204,43.5,67.2,21.9,23.7,26.1,82,662,72.05999999999999,204.0,0.6473214285714285,6
Delhi,Rural,2020-10-07,2020,10,7,2,4,0,261,66.4,58.8,25.1,61.5,29.6,85,1499,94.56,261.0,1.1292517006802723,22
Delhi,Suburban,2020-10-08,2020,10,8,3,4,0,304,37.4,25.8,33.6,48.9,38.8,90,62,89.94,304.0,1.449612403100775,10
Delhi,Urban,2020-10-09,2020,10,9,4,4,0,398,16.1,33.1,44.0,57.8,-4.7,66,485,109.8,398.0,0.486404833836858,8
Delhi,Urban,2020-10-10,2020,10,10,5,4,1,263,30.1,50.9,41.1,46.2,37.7,31,1352,86.26,263.0,0.5913555992141454,12
Mexico City,Urban,2020-10-11,2020,10,11,6,4,1,203,25.3,52.5,40.5,40.5,1.6,88,1088,72.36,203.0,0.4819047619047619,6
Beijing,Suburban,2020-10-12,2020,10,12,0,4,0,479,38.4,77.8,16.7,22.1,12.4,60,552,126.8,479.0,0.493573264781491,10
Delhi,Suburban,2020-10-13,2020,10,13,1,4,0,157,52.9,56.7,29.3,27.7,39.0,28,944,64.72,157.0,0.9329805996472662,13
Beijing,Suburban,2020-10-14,2020,10,14,2,4,0,478,8.3,52.6,52.4,12.4,25.8,26,491,120.73999999999998,478.0,0.15779467680608367,0
Beijing,Suburban,2020-10-15,2020,10,15,3,4,0,347,55.1,22.6,28.2,46.4,0.5,56,1566,99.86,347.0,2.438053097345133,10
Delhi,Urban,2020-10-16,2020,10,16,4,4,0,85,38.8,38.1,26.0,24.3,25.4,72,1614,42.440000000000005,85.0,1.0183727034120733,11
London,Urban,2020-10-17,2020,10,17,5,4,1,337,45.6,72.6,21.2,25.5,6.6,27,388,100.38000000000001,337.0,0.628099173553719,7
Delhi,Rural,2020-10-18,2020,10,18,6,4,1,446,41.5,28.9,41.8,22.5,34.4,54,201,116.13999999999999,446.0,1.4359861591695502,8
Tokyo,Urban,2020-10-19,2020,10,19,0,4,0,66,25.5,61.5,36.9,58.6,15.5,61,1132,49.7,66.0,0.4146341463414634,13
Delhi,Urban,2020-10-20,2020,10,20,1,4,0,219,42.2,45.2,10.2,57.4,33.6,73,219,74.79999999999998,219.0,0.9336283185840708,12
London,Urban,2020-10-21,2020,10,21,2,4,0,442,50.4,46.0,41.7,56.6,-3.3,67,1041,127.34,442.0,1.0956521739130434,15
Tokyo,Urban,2020-10-22,2020,10,22,3,4,0,234,53.4,26.5,32.4,18.6,25.0,69,1202,72.97999999999999,234.0,2.0150943396226415,13
Cairo,Rural,2020-10-23,2020,10,23,4,4,0,269,51.7,42.5,35.3,43.4,2.4,68,1082,88.38,269.0,1.2164705882352942,17
London,Urban,2020-10-24,2020,10,24,5,4,1,369,27.6,47.1,21.8,43.4,9.3,93,1054,101.78,369.0,0.5859872611464968,0
Los Angeles,Urban,2020-10-25,2020,10,25,6,4,1,33,54.9,17.5,35.8,43.9,11.4,41,252,37.019999999999996,54.9,3.137142857142857,10
Mexico City,Suburban,2020-10-26,2020,10,26,0,4,0,253,50.9,2.7,21.4,53.2,11.9,23,1583,76.23999999999998,253.0,18.85185185185185,8
Los Angeles,Suburban,2020-10-27,2020,10,27,1,4,0,17,48.9,44.1,3.0,43.6,29.1,21,420,31.32,48.9,1.1088435374149659,11
Delhi,Urban,2020-10-28,2020,10,28,2,4,0,359,17.3,31.3,11.0,38.1,27.7,50,1004,91.34,359.0,0.5527156549520766,6
Beijing,Urban,2020-10-29,2020,10,29,3,4,0,263,27.1,44.4,43.4,51.3,9.9,50,225,85.84,263.0,0.6103603603603605,9
Beijing,Urban,2020-10-30,2020,10,30,4,4,0,209,37.2,31.9,25.7,30.7,36.0,23,1929,66.89999999999999,209.0,1.1661442006269593,7
London,Urban,2020-10-31,2020,10,31,5,4,1,205,47.9,46.7,12.5,43.0,32.0,67,1331,71.02000000000001,205.0,1.025695931477516,5
Beijing,Urban,2020-11-01,2020,11,1,6,4,1,361,13.3,34.4,21.2,42.0,12.3,30,1577,94.38,361.0,0.3866279069767442,5
Beijing,Urban,2020-11-02,2020,11,2,0,4,0,403,18.0,15.8,14.4,32.5,10.3,59,1580,96.74,403.0,1.1392405063291138,3
Mexico City,Urban,2020-11-03,2020,11,3,1,4,0,245,36.6,54.5,27.7,59.4,10.9,39,101,84.64,245.0,0.671559633027523,10
Delhi,Urban,2020-11-04,2020,11,4,2,4,0,418,19.0,22.5,43.7,45.8,27.0,80,1418,109.8,418.0,0.8444444444444444,3
Delhi,Suburban,2020-11-05,2020,11,5,3,4,0,55,29.4,69.2,24.2,24.3,22.9,57,1726,40.42,69.2,0.42485549132947975,1
Beijing,Urban,2020-11-06,2020,11,6,4,4,0,402,33.3,46.8,30.6,53.8,-3.0,29,1257,113.3,402.0,0.7115384615384616,8
Beijing,Urban,2020-11-07,2020,11,7,5,4,1,299,4.8,79.1,38.0,52.4,10.5,54,1194,94.66,299.0,0.060682680151706705,0
Delhi,Urban,2020-11-08,2020,11,8,6,4,1,96,38.4,84.1,35.2,43.7,26.2,82,952,59.48,96.0,0.45659928656361476,7
Beijing,Rural,2020-11-09,2020,11,9,0,4,0,337,32.3,0.4,28.4,31.7,27.7,60,390,85.96,337.0,80.74999999999999,11
Beijing,Urban,2020-11-10,2020,11,10,1,4,0,348,11.7,22.8,20.6,10.4,-4.5,61,539,82.7,348.0,0.513157894736842,0
Beijing,Suburban,2020-11-11,2020,11,11,2,4,0,123,26.0,43.0,16.5,30.8,-2.4,88,1137,47.86,123.0,0.6046511627906976,5
Beijing,Urban,2020-11-12,2020,11,12,3,4,0,483,46.4,56.9,21.3,39.5,15.8,69,707,129.42,483.0,0.8154657293497364,8
Mexico City,Suburban,2020-11-13,2020,11,13,4,4,0,333,29.5,77.4,10.6,45.1,17.8,83,592,99.12,333.0,0.38113695090439276,9
Delhi,Urban,2020-11-14,2020,11,14,5,4,1,75,34.8,75.5,30.3,56.8,17.1,50,1393,54.480000000000004,75.5,0.4609271523178808,10
Tokyo,Urban,2020-11-15,2020,11,15,6,4,1,497,38.7,40.1,32.7,63.1,24.4,57,1066,134.32000000000002,497.0,0.9650872817955113,8
Tokyo,Urban,2020-11-16,2020,11,16,0,4,0,404,6.3,41.4,28.9,50.7,38.9,62,751,106.25999999999999,404.0,0.15217391304347827,12
Beijing,Suburban,2020-11-17,2020,11,17,1,4,0,241,55.9,38.1,13.0,44.1,31.3,77,1918,78.42,241.0,1.4671916010498687,15
Beijing,Urban,2020-11-18,2020,11,18,2,4,0,446,41.5,29.2,46.9,41.4,10.0,83,72,121.0,446.0,1.4212328767123288,7
Beijing,Urban,2020-11-19,2020,11,19,3,4,0,156,40.8,16.0,32.5,20.6,29.3,35,1689,53.18000000000001,156.0,2.55,8
London,Urban,2020-11-20,2020,11,20,4,4,0,100,44.3,39.5,58.6,40.0,14.1,93,752,56.48,100.0,1.1215189873417721,7
Mexico City,Suburban,2020-11-21,2020,11,21,5,4,1,85,33.4,54.5,16.8,36.1,19.2,63,538,45.160000000000004,85.0,0.6128440366972476,14
London,Urban,2020-11-22,2020,11,22,6,4,1,350,34.4,74.0,37.7,22.2,5.8,59,766,103.66,350.0,0.46486486486486484,9
Beijing,Urban,2020-11-23,2020,11,23,0,4,0,98,68.8,39.2,32.9,36.7,4.5,32,447,55.120000000000005,98.0,1.7551020408163263,8
Mexico City,Suburban,2020-11-24,2020,11,24,1,4,0,111,13.1,44.6,34.6,30.5,23.6,84,1178,46.76,111.0,0.29372197309417036,5
Delhi,Suburban,2020-11-25,2020,11,25,2,4,0,113,43.9,72.3,26.9,51.2,26.1,33,1388,61.459999999999994,113.0,0.607192254495159,9
Los Angeles,Suburban,2020-11-26,2020,11,26,3,4,0,308,19.1,58.4,59.6,40.5,32.5,73,369,97.12,308.0,0.327054794520548,5
Delhi,Suburban,2020-11-27,2020,11,27,4,4,0,180,55.7,49.2,24.6,27.9,30.4,76,1666,67.47999999999999,180.0,1.1321138211382114,15
Mexico City,Urban,2020-11-28,2020,11,28,5,4,1,215,36.1,26.8,25.9,21.9,36.8,62,257,65.13999999999999,215.0,1.3470149253731343,3
London,Rural,2020-11-29,2020,11,29,6,4,1,12,13.8,57.5,18.1,26.7,15.9,89,1486,25.619999999999997,57.5,0.24000000000000002,1
Delhi,Suburban,2020-11-30,2020,11,30,0,4,0,219,42.8,56.3,44.0,26.7,0.7,76,876,77.76,219.0,0.7602131438721137,12
Mexico City,Urban,2020-12-01,2020,12,1,1,4,0,238,50.8,46.6,21.8,24.6,-1.4,28,984,76.36000000000001,238.0,1.0901287553648067,10
Delhi,Suburban,2020-12-02,2020,12,2,2,4,0,63,40.0,48.9,36.7,22.1,33.3,48,596,42.14,63.0,0.8179959100204499,13
Los Angeles,Urban,2020-12-03,2020,12,3,3,4,0,443,48.1,18.7,40.4,47.9,39.8,44,793,119.62,443.0,2.572192513368984,7
Delhi,Urban,2020-12-04,2020,12,4,4,4,0,479,56.3,34.7,29.2,43.1,37.4,26,1969,128.46,479.0,1.6224783861671468,5
Tokyo,Urban,2020-12-05,2020,12,5,5,4,1,233,46.7,97.3,31.6,32.2,25.7,75,376,88.16,233.0,0.47995889003083253,9
Delhi,Rural,2020-12-06,2020,12,6,6,4,1,13,28.5,59.3,32.8,29.4,26.1,21,1292,32.6,59.3,0.4806070826306914,14
Cairo,Suburban,2020-12-07,2020,12,7,0,4,0,254,55.3,56.4,29.0,43.4,-1.2,52,335,87.61999999999999,254.0,0.9804964539007092,13
London,Suburban,2020-12-08,2020,12,8,1,4,0,38,41.9,69.6,40.2,42.9,27.0,50,1353,46.519999999999996,69.6,0.6020114942528736,10
Mexico City,Urban,2020-12-09,2020,12,9,2,4,0,285,27.6,46.4,27.4,36.2,36.9,79,1722,84.52,285.0,0.5948275862068966,4
Los Angeles,Urban,2020-12-10,2020,12,10,3,4,0,113,41.6,61.8,33.2,46.9,3.9,32,1748,59.29999999999999,113.0,0.6731391585760519,10
Los Angeles,Urban,2020-12-11,2020,12,11,4,4,0,487,41.0,65.1,36.8,33.2,-4.6,54,795,132.62,487.0,0.6298003072196621,10
Tokyo,Urban,2020-12-12,2020,12,12,5,4,1,252,37.0,89.7,47.5,28.5,14.0,81,1544,90.94,252.0,0.41248606465997767,7
Delhi,Suburban,2020-12-13,2020,12,13,6,4,1,145,14.9,43.0,33.1,42.3,32.2,73,774,55.660000000000004,145.0,0.34651162790697676,5
Mexico City,Urban,2020-12-14,2020,12,14,0,4,0,317,52.9,68.5,34.4,40.3,23.8,93,414,102.61999999999998,317.0,0.7722627737226277,19
Delhi,Suburban,2020-12-15,2020,12,15,1,4,0,479,46.3,45.8,24.1,45.8,18.1,29,1351,128.2,479.0,1.0109170305676856,11
Mexico City,Suburban,2020-12-16,2020,12,16,2,4,0,109,26.1,31.1,34.9,45.5,15.2,86,862,49.32,109.0,0.8392282958199357,10
Delhi,Urban,2020-12-17,2020,12,17,3,4,0,381,42.6,58.0,35.8,39.5,2.5,22,393,111.38,381.0,0.7344827586206897,11
Mexico City,Urban,2020-12-18,2020,12,18,4,4,0,459,40.1,89.5,9.1,42.8,15.1,81,1975,128.1,459.0,0.4480446927374302,14
Mexico City,Urban,2020-12-19,2020,12,19,5,4,1,221,11.7,36.4,22.3,59.2,-3.7,48,177,70.11999999999999,221.0,0.3214285714285714,4
Beijing,Urban,2020-12-20,2020,12,20,6,4,1,464,33.8,49.8,22.4,32.7,18.0,34,435,120.54,464.0,0.678714859437751,11
Beijing,Suburban,2020-12-21,2020,12,21,0,4,0,421,39.8,62.3,31.4,37.0,8.3,85,725,118.3,421.0,0.6388443017656501,3
Los Angeles,Urban,2020-12-22,2020,12,22,1,4,0,259,59.8,55.8,32.2,53.2,12.7,20,460,92.0,259.0,1.07168458781362,13
Los Angeles,Urban,2020-12-23,2020,12,23,2,4,0,477,36.4,74.4,7.8,46.2,33.2,82,163,128.35999999999999,477.0,0.48924731182795694,8
Beijing,Urban,2020-12-24,2020,12,24,3,4,0,88,60.5,37.4,41.4,29.1,0.8,25,1989,51.28000000000001,88.0,1.6176470588235294,10
Mexico City,Urban,2020-12-25,2020,12,25,4,4,0,469,31.0,29.6,28.8,45.2,9.7,51,756,120.72,469.0,1.0472972972972971,8
Tokyo,Suburban,2020-12-26,2020,12,26,5,4,1,153,31.9,70.5,23.0,28.1,6.1,29,1086,61.3,153.0,0.4524822695035461,12
Delhi,Urban,2020-12-27,2020,12,27,6,4,1,225,10.5,52.6,21.4,33.5,10.6,28,650,68.6,225.0,0.19961977186311786,2
